The Battery Hunt;1;0,0048026;4,816091;-51,19178;29,95507
The Battery Hunt;1;0,0096052;-16,62148;12,7845;35,25429
The Battery Hunt;1;0,0296052;-16,62148;12,78158;35,25429
The Battery Hunt;1;0,041803;-16,62148;12,77781;35,25429
The Battery Hunt;1;0,044643;-16,62148;12,77781;35,25429
The Battery Hunt;1;0,0469023;-16,62148;12,77781;35,25429
The Battery Hunt;1;0,049252;-16,62148;12,77781;35,25429
The Battery Hunt;1;0,0514294;-16,62148;12,77781;35,25429
The Battery Hunt;1;0,0534868;-16,62148;12,77781;35,25429
The Battery Hunt;1;0,0556399;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0582326;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0604325;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,062667;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0650685;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0671926;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0693013;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0713625;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0736605;-16,62148;12,77224;35,25429
The Battery Hunt;1;0,0779961;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,08086529;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,0832103;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,08532929;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,08757979;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,0900934;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,09236769;-16,62148;12,75862;35,25429
The Battery Hunt;1;0,09465469;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,0973077;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,0994693;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1015508;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1036746;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1059824;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1080713;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1100671;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1122996;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1145993;-16,62148;12,74576;35,25429
The Battery Hunt;1;0,1166996;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1190204;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1213128;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1233852;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1255896;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1289379;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1319872;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1343353;-16,62148;12,72416;35,25429
The Battery Hunt;1;0,1366082;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,138934;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1409692;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1429587;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1452224;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1475537;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1496905;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1517522;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1541194;-16,62148;12,70089;35,25429
The Battery Hunt;1;0,1564172;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1589471;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1611833;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1636981;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1660577;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1682368;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1702276;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1722358;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,1743566;-16,62148;12,67406;35,25429
The Battery Hunt;1;0,176813;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,1791743;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,181353;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,1834159;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,18543;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,1874962;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,18952;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,1938217;-16,62148;12,64258;35,25429
The Battery Hunt;1;0,196417;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,1990672;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,2012244;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,2034624;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,2055108;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,2076036;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,2097735;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,211823;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,213949;-16,62148;12,60876;35,25429
The Battery Hunt;1;0,2160087;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2182979;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2203164;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2223483;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2243414;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2264416;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2286606;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2307118;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2326727;-16,62148;12,57144;35,25429
The Battery Hunt;1;0,2347217;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2370721;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2391336;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,241137;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2432207;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2453595;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2473861;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2494207;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2514144;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2534457;-16,62148;12,5326;35,25429
The Battery Hunt;1;0,2554774;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2577802;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2598751;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2620443;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2641062;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2660748;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2680318;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2703032;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,2724335;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,274428;-16,62148;12,48563;35,25429
The Battery Hunt;1;0,276536;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2790422;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2810542;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2830705;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2850562;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2870735;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2890571;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2911328;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2934482;-16,62148;12,434;35,25429
The Battery Hunt;1;0,2955121;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,2978612;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,2998444;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,3019529;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,3060046;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,3084486;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,3105716;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,3128674;-16,62148;12,38422;35,25429
The Battery Hunt;1;0,3150318;-16,62148;12,32964;35,25429
The Battery Hunt;1;0,317327;-16,62148;12,32964;35,25429
The Battery Hunt;1;0,3194435;-16,62148;12,32964;35,25429
The Battery Hunt;1;0,321704;-16,62148;12,32964;35,25429
The Battery Hunt;1;0,3237314;-16,62148;12,32964;35,25429
The Battery Hunt;1;0,3257287;-16,62148;12,32964;35,25429
