Stacking Boxes;1;0,2053714;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,78315;82,22428
Stacking Boxes;1;0,2116606;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7501;82,22428
Stacking Boxes;1;0,2184201;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7501;82,22428
Stacking Boxes;1;0,2244993;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7501;82,22428
Stacking Boxes;1;0,2312029;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72852;82,22428
Stacking Boxes;1;0,2374024;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72852;82,22428
Stacking Boxes;1;0,2432751;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72852;82,22428
Stacking Boxes;1;0,2493069;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72371;82,22427
Stacking Boxes;1;0,2554311;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72371;82,22427
Stacking Boxes;1;0,2613907;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72371;82,22427
