Platform Panic;1;0.0074;4.816091;-51.19178;29.95507
Platform Panic;1;0.0148;-36.23328;14.62;47.92156
Platform Panic;1;0.0348;-36.23329;14.61897;47.92156
Platform Panic;1;0.0538317;-36.23329;14.61441;47.92157
Platform Panic;1;0.0616966;-36.23329;14.61441;47.92157
Platform Panic;1;0.0676924;-36.23329;14.61441;47.92157
Platform Panic;1;0.0745678;-36.23329;14.60537;47.92156
Platform Panic;1;0.0818018;-36.23329;14.60537;47.92156
Platform Panic;1;0.0876775;-36.23329;14.60537;47.92156
Platform Panic;1;0.0941337;-36.23329;14.5931;47.92156
Platform Panic;1;0.1011024;-36.23329;14.5931;47.92156
Platform Panic;1;0.1095841;-36.23329;14.58115;47.92156
Platform Panic;1;0.1162229;-36.23329;14.58115;47.92156
Platform Panic;1;0.1242239;-36.23329;14.58115;47.92156
Platform Panic;1;0.1325478;-36.23329;14.55848;47.92157
Platform Panic;1;0.1413915;-36.23329;14.55848;47.92157
Platform Panic;1;0.1483985;-36.23329;14.55848;47.92157
Platform Panic;1;0.1556159;-36.23329;14.53079;47.92156
Platform Panic;1;0.1638802;-36.23329;14.53079;47.92156
Platform Panic;1;0.1702393;-36.23329;14.51108;47.92156
Platform Panic;1;0.1766454;-36.23329;14.51108;47.92156
Platform Panic;1;0.1824699;-36.23329;14.51108;47.92156
Platform Panic;1;0.1882706;-36.23329;14.51108;47.92156
Platform Panic;1;0.1950553;-36.23329;14.47221;47.92156
Platform Panic;1;0.2013567;-36.23329;14.47221;47.92156
Platform Panic;1;0.2112628;-36.23329;14.44419;47.92156
Platform Panic;1;0.2184952;-36.23329;14.44419;47.92156
Platform Panic;1;0.2248728;-36.23329;14.44419;47.92156
Platform Panic;1;0.2310322;-36.23329;14.40648;47.92156
Platform Panic;1;0.2382371;-36.23329;14.40648;47.92156
Platform Panic;1;0.2439788;-36.23329;14.40648;47.92156
Platform Panic;1;0.249622;-36.23329;14.36786;47.92156
Platform Panic;1;0.2557897;-36.23329;14.36786;47.92156
Platform Panic;1;0.2623989;-36.23329;14.36786;47.92156
Platform Panic;1;0.2692237;-36.23329;14.36786;47.92156
Platform Panic;1;0.2754513;-36.23329;14.30851;47.92156
Platform Panic;1;0.2821025;-36.23329;14.30851;47.92156
Platform Panic;1;0.2879065;-36.23329;14.30851;47.92156
Platform Panic;1;0.2941709;-36.23329;14.26206;47.92156
