One Step At A Time;4;0.0109941;4.816091;-51.19178;29.95507
One Step At A Time;4;0.0219882;7.630225;20.03124;21.23479
One Step At A Time;4;0.0419882;7.630225;20.02893;21.23479
One Step At A Time;4;0.0551397;7.630225;20.02538;21.23479
One Step At A Time;4;0.0618198;7.630225;20.02538;21.23479
One Step At A Time;4;0.0681189;7.630225;20.02538;21.23479
One Step At A Time;4;0.0747003;7.630225;20.01688;21.23479
One Step At A Time;4;0.08287901;7.630225;20.01688;21.23479
One Step At A Time;4;0.09039991;7.630225;20.00769;21.23479
One Step At A Time;4;0.1011601;7.630225;20.00769;21.23479
One Step At A Time;4;0.1094112;7.630225;20.00769;21.23479
One Step At A Time;4;0.1166701;7.630225;19.98616;21.23479
One Step At A Time;4;0.1246792;7.630225;19.98616;21.23479
One Step At A Time;4;0.1313739;7.630225;19.97176;21.23479
One Step At A Time;4;0.1390524;7.630225;19.97176;21.23479
One Step At A Time;4;0.146955;7.630225;19.97176;21.23479
One Step At A Time;4;0.1539921;7.630225;19.945;21.23479
One Step At A Time;4;0.1607452;7.630225;19.945;21.23479
One Step At A Time;4;0.1666737;7.630225;19.945;21.23479
One Step At A Time;4;0.1719552;7.630225;19.92062;21.23479
One Step At A Time;4;0.1782387;7.630225;19.92062;21.23479
One Step At A Time;4;0.183608;7.630225;19.92062;21.23479
One Step At A Time;4;0.1890369;7.630225;19.92062;21.23479
One Step At A Time;4;0.1954136;7.630225;19.88388;21.23479
One Step At A Time;4;0.2043624;7.630225;19.88388;21.23479
One Step At A Time;4;0.2109834;7.630226;19.8572;21.23479
One Step At A Time;4;0.2170005;7.630226;19.8572;21.23479
One Step At A Time;4;0.2229574;7.630226;19.8572;21.23479
One Step At A Time;4;0.2291142;7.630226;19.8572;21.23479
One Step At A Time;4;0.235469;7.630226;19.81294;21.23479
One Step At A Time;4;0.2418241;7.630226;19.81294;21.23479
One Step At A Time;4;0.2480999;7.630226;19.81294;21.23479
One Step At A Time;4;0.2542031;7.630224;19.77766;21.23479
One Step At A Time;4;0.2606753;7.630224;19.77766;21.23479
One Step At A Time;4;0.2672342;7.630224;19.77766;21.23479
One Step At A Time;4;0.2732313;7.630224;19.74054;21.23478
One Step At A Time;4;0.2809104;7.630224;19.74054;21.23478
One Step At A Time;4;0.2870353;7.630224;19.74054;21.23478
One Step At A Time;4;0.2936564;7.630223;19.69929;21.23478
One Step At A Time;4;0.3003476;7.630223;19.69929;21.23478
One Step At A Time;4;0.3069744;7.630223;19.69929;21.23478
One Step At A Time;4;0.3148419;7.630222;19.65511;21.23478
One Step At A Time;4;0.3225291;7.630222;19.65511;21.23478
One Step At A Time;4;0.3610568;7.630223;19.55423;21.23478
One Step At A Time;4;0.3721742;7.630223;19.53251;21.23478
One Step At A Time;4;0.3822268;7.630223;19.53251;21.23478
One Step At A Time;4;0.3897386;7.630223;19.53251;21.23478
One Step At A Time;4;0.3972477;7.630222;19.51805;21.23478
One Step At A Time;4;0.4049031;7.630222;19.51805;21.23478
One Step At A Time;4;0.4116372;7.630222;19.51608;21.23478
One Step At A Time;4;0.4203185;7.630222;19.51608;21.23478
One Step At A Time;4;0.428932;7.630222;19.51608;21.23478
One Step At A Time;4;0.4388056;7.63022;19.51546;21.23478
One Step At A Time;4;0.446651;7.63022;19.51546;21.23478
One Step At A Time;4;0.4537597;7.630219;19.51539;21.23478
One Step At A Time;4;0.4628496;7.630219;19.51539;21.23478
One Step At A Time;4;0.4696868;7.630219;19.51539;21.23478
One Step At A Time;4;0.4768368;7.63022;19.51538;21.23478
One Step At A Time;4;0.4843159;7.63022;19.51538;21.23478
One Step At A Time;4;0.4919305;7.630219;19.51537;21.23478
One Step At A Time;4;0.4999553;7.630219;19.51537;21.23478
One Step At A Time;4;0.5070838;7.630219;19.51537;21.23478
One Step At A Time;4;0.5147693;7.630217;19.51537;21.23478
One Step At A Time;4;0.521867;7.630217;19.51537;21.23478
One Step At A Time;4;0.5289406;7.630217;19.51537;21.23478
One Step At A Time;4;0.5353475;7.630216;19.51537;21.23478
One Step At A Time;4;0.5428374;7.630216;19.51537;21.23478
One Step At A Time;4;0.5497566;7.630216;19.51537;21.23478
One Step At A Time;4;0.5568497;7.630215;19.51537;21.23478
One Step At A Time;4;0.5640197;7.630215;19.51537;21.23478
One Step At A Time;4;0.5700411;7.630214;19.51537;21.23478
One Step At A Time;4;0.5768605;7.630214;19.51537;21.23478
One Step At A Time;4;0.5829812;7.630214;19.51537;21.23478
One Step At A Time;4;0.5892611;7.630214;19.51537;21.23478
One Step At A Time;4;0.5966894;7.630212;19.51538;21.23478
One Step At A Time;4;0.602655;7.630212;19.51538;21.23478
One Step At A Time;4;0.6085051;7.630212;19.51538;21.23478
One Step At A Time;4;0.6140324;7.630212;19.51537;21.23478
One Step At A Time;4;0.6200052;7.630212;19.51537;21.23478
One Step At A Time;4;0.6287663;7.630212;19.51537;21.23478
One Step At A Time;4;0.6345913;7.630213;19.51538;21.23478
One Step At A Time;4;0.6403413;7.630213;19.51538;21.23478
One Step At A Time;4;0.6457622;7.630213;19.51538;21.23478
One Step At A Time;4;0.6519355;7.630211;19.51538;21.23478
One Step At A Time;4;0.6587733;7.630211;19.51538;21.23478
One Step At A Time;4;0.6647696;7.630211;19.51538;21.23478
One Step At A Time;4;0.6720203;7.63021;19.51539;21.23478
One Step At A Time;4;0.6797113;7.63021;19.51539;21.23478
One Step At A Time;4;0.6866018;7.63021;19.51539;21.23478
One Step At A Time;4;0.6941441;7.63021;19.51538;21.23478
One Step At A Time;4;0.7005692;7.63021;19.51538;21.23478
One Step At A Time;4;0.7071172;7.63021;19.51538;21.23478
One Step At A Time;4;0.7142941;7.630209;19.51537;21.23478
One Step At A Time;4;0.721144;7.630209;19.51537;21.23478
One Step At A Time;4;0.7292966;7.630209;19.51537;21.23478
One Step At A Time;4;0.7351463;7.63021;19.51536;21.23478
One Step At A Time;4;0.7420058;7.63021;19.51536;21.23478
One Step At A Time;4;0.7479929;7.63021;19.51536;21.23478
One Step At A Time;4;0.7538931;7.630207;19.51536;21.23478
One Step At A Time;4;0.7611051;7.630207;19.51536;21.23478
One Step At A Time;4;0.7673215;7.630207;19.51536;21.23478
One Step At A Time;4;0.7739843;7.630205;19.51536;21.23478
One Step At A Time;4;0.7807235;7.630205;19.51536;21.23478
One Step At A Time;4;0.7869983;7.630205;19.51536;21.23478
One Step At A Time;4;0.7941614;7.630204;19.51536;21.23478
One Step At A Time;4;0.8016482;7.630204;19.51536;21.23478
One Step At A Time;4;0.8090879;7.630204;19.51536;21.23478
One Step At A Time;4;0.8178475;7.630203;19.51536;21.23478
One Step At A Time;4;0.8252957;7.630203;19.51536;21.23478
One Step At A Time;4;0.8316824;7.630201;19.51537;21.23478
One Step At A Time;4;0.8386487;7.630201;19.51537;21.23478
One Step At A Time;4;0.8458493;7.630201;19.51537;21.23478
One Step At A Time;4;0.8528751;7.6302;19.51537;21.23478
One Step At A Time;4;0.8604328;7.6302;19.51537;21.23478
One Step At A Time;4;0.8676608;7.6302;19.51537;21.23478
One Step At A Time;4;0.8739607;7.630199;19.51538;21.23478
